Election_results.c(161): Notify: Saving Parameter "UIKs_6 = УИК \xb9156".
Election_results.c(161): Notify: Saving Parameter "UIKs_7 = УИК \xb9157".
Election_results.c(161): Notify: Saving Parameter "UIKs_8 = УИК \xb9158".
Election_results.c(161): Notify: Saving Parameter "UIKs_9 = УИК \xb9159".
Election_results.c(161): Notify: Saving Parameter "UIKs_10 = УИК \xb9160".
Election_results.c(161): Notify: Saving Parameter "UIKs_11 = УИК \xb9161".
Election_results.c(161): Notify: Saving Parameter "UIKs_12 = УИК \xb9162".
Election_results.c(161): Notify: Saving Parameter "UIKs_13 = УИК \xb9163".
Election_results.c(161): Notify: Saving Parameter "UIKs_14 = УИК \xb9164".
Election_results.c(161): Notify: Saving Parameter "UIKs_15 = УИК \xb9165".
Election_results.c(161): Notify: Saving Parameter "UIKs_16 = УИК \xb9166".
Election_results.c(161): Notify: Saving Parameter "UIKs_17 = УИК \xb9167".
Election_results.c(161): Notify: Saving Parameter "UIKs_18 = УИК \xb9168".
Election_results.c(161): Notify: Saving Parameter "UIKs_19 = УИК \xb9169".
Election_results.c(161): Notify: Saving Parameter "UIKs_20 = УИК \xb9170".
Election_results.c(161): Notify: Saving Parameter "UIKs_21 = УИК \xb9171".
Election_results.c(161): Notify: Saving Parameter "UIKs_22 = УИК \xb9172".
Election_results.c(161): Notify: Saving Parameter "UIKs_23 = УИК \xb9173".
Election_results.c(161): Notify: Saving Parameter "UIKs_24 = УИК \xb9174".
Election_results.c(161): Notify: Saving Parameter "UIKs_25 = УИК \xb9175".
Election_results.c(161): Notify: Saving Parameter "UIKs_26 = УИК \xb9176".
Election_results.c(161): Notify: Saving Parameter "UIKs_27 = УИК \xb9177".
Election_results.c(161): Notify: Saving Parameter "UIKs_28 = УИК \xb9178".
Election_results.c(161): Notify: Saving Parameter "UIKs_29 = УИК \xb9179".
Election_results.c(161): Notify: Saving Parameter "UIKs_30 = УИК \xb9180".
Election_results.c(161): Notify: Saving Parameter "Candidates_count = 248".
Election_results.c(161): Notify: Saving Parameter "UIKs_count = 30".
Election_results.c(161): web_url("сайт избирательной комиссии субъекта Российской Федерации") was successful, 43479 body bytes, 3448 header bytes, 37 chunking overhead bytes  	[MsgId: MMSG-26385]
Election_results.c(177): Notify: Parameter Substitution: parameter "Subregion" =  "Усть-Коксинская"
Election_results.c(177): Notify: Parameter Substitution: parameter "UIKs_21" =  "УИК \xb9171"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_29" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_59" =  "73"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_89" =  "42"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_119" =  "309"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_149" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_179" =  "1"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_209" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_239" =  "0"
Election_results.c(177): Notify: Saving Parameter "results = Республика Алтай Усть-Коксинская УИК \xb9171 0 73 42 309 0 1 0 0".
Election_results.c(190): Notify: Parameter Substitution: parameter "results" =  "Республика Алтай Усть-Коксинская УИК \xb9171 0 73 42 309 0 1 0 0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Region" =  "Республика Алтай"
Election_results.c(177): Notify: Parameter Substitution: parameter "Subregion" =  "Усть-Коксинская"
Election_results.c(177): Notify: Parameter Substitution: parameter "UIKs_22" =  "УИК \xb9172"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_30" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_60" =  "33"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_90" =  "25"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_120" =  "81"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_150" =  "1"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_180" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_210" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_240" =  "0"
Election_results.c(177): Notify: Saving Parameter "results = Республика Алтай Усть-Коксинская УИК \xb9172 0 33 25 81 1 0 0 0".
Election_results.c(190): Notify: Parameter Substitution: parameter "results" =  "Республика Алтай Усть-Коксинская УИК \xb9172 0 33 25 81 1 0 0 0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Region" =  "Республика Алтай"
Election_results.c(177): Notify: Parameter Substitution: parameter "Subregion" =  "Усть-Коксинская"
Election_results.c(177): Notify: Parameter Substitution: parameter "UIKs_23" =  "УИК \xb9173"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_31" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_61" =  "19"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_91" =  "6"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_121" =  "128"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_151" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_181" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_211" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_241" =  "0"
Election_results.c(177): Notify: Saving Parameter "results = Республика Алтай Усть-Коксинская УИК \xb9173 0 19 6 128 0 0 0 0".
Election_results.c(190): Notify: Parameter Substitution: parameter "results" =  "Республика Алтай Усть-Коксинская УИК \xb9173 0 19 6 128 0 0 0 0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Region" =  "Республика Алтай"
Election_results.c(177): Notify: Parameter Substitution: parameter "Subregion" =  "Усть-Коксинская"
Election_results.c(177): Notify: Parameter Substitution: parameter "UIKs_24" =  "УИК \xb9174"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_32" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_62" =  "43"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_92" =  "11"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_122" =  "145"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_152" =  "1"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_182" =  "1"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_212" =  "1"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_242" =  "0"
Election_results.c(177): Notify: Saving Parameter "results = Республика Алтай Усть-Коксинская УИК \xb9174 0 43 11 145 1 1 1 0".
Election_results.c(190): Notify: Parameter Substitution: parameter "results" =  "Республика Алтай Усть-Коксинская УИК \xb9174 0 43 11 145 1 1 1 0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Region" =  "Республика Алтай"
Election_results.c(177): Notify: Parameter Substitution: parameter "Subregion" =  "Усть-Коксинская"
Election_results.c(177): Notify: Parameter Substitution: parameter "UIKs_25" =  "УИК \xb9175"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_33" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_63" =  "14"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_93" =  "14"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_123" =  "63"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_153" =  "1"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_183" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_213" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_243" =  "0"
Election_results.c(177): Notify: Saving Parameter "results = Республика Алтай Усть-Коксинская УИК \xb9175 0 14 14 63 1 0 0 0".
Election_results.c(190): Notify: Parameter Substitution: parameter "results" =  "Республика Алтай Усть-Коксинская УИК \xb9175 0 14 14 63 1 0 0 0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Region" =  "Республика Алтай"
Election_results.c(177): Notify: Parameter Substitution: parameter "Subregion" =  "Усть-Коксинская"
Election_results.c(177): Notify: Parameter Substitution: parameter "UIKs_26" =  "УИК \xb9176"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_34" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_64" =  "6"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_94" =  "9"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_124" =  "81"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_154" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_184" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_214" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_244" =  "0"
Election_results.c(177): Notify: Saving Parameter "results = Республика Алтай Усть-Коксинская УИК \xb9176 0 6 9 81 0 0 0 0".
Election_results.c(190): Notify: Parameter Substitution: parameter "results" =  "Республика Алтай Усть-Коксинская УИК \xb9176 0 6 9 81 0 0 0 0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Region" =  "Республика Алтай"
Election_results.c(177): Notify: Parameter Substitution: parameter "Subregion" =  "Усть-Коксинская"
Election_results.c(177): Notify: Parameter Substitution: parameter "UIKs_27" =  "УИК \xb9177"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_35" =  "2"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_65" =  "89"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_95" =  "22"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_125" =  "293"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_155" =  "4"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_185" =  "3"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_215" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_245" =  "0"
Election_results.c(177): Notify: Saving Parameter "results = Республика Алтай Усть-Коксинская УИК \xb9177 2 89 22 293 4 3 0 0".
Election_results.c(190): Notify: Parameter Substitution: parameter "results" =  "Республика Алтай Усть-Коксинская УИК \xb9177 2 89 22 293 4 3 0 0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Region" =  "Республика Алтай"
Election_results.c(177): Notify: Parameter Substitution: parameter "Subregion" =  "Усть-Коксинская"
Election_results.c(177): Notify: Parameter Substitution: parameter "UIKs_28" =  "УИК \xb9178"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_36" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_66" =  "91"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_96" =  "22"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_126" =  "348"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_156" =  "2"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_186" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_216" =  "1"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_246" =  "0"
Election_results.c(177): Notify: Saving Parameter "results = Республика Алтай Усть-Коксинская УИК \xb9178 0 91 22 348 2 0 1 0".
Election_results.c(190): Notify: Parameter Substitution: parameter "results" =  "Республика Алтай Усть-Коксинская УИК \xb9178 0 91 22 348 2 0 1 0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Region" =  "Республика Алтай"
Election_results.c(177): Notify: Parameter Substitution: parameter "Subregion" =  "Усть-Коксинская"
Election_results.c(177): Notify: Parameter Substitution: parameter "UIKs_29" =  "УИК \xb9179"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_37" =  "4"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_67" =  "12"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_97" =  "10"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_127" =  "179"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_157" =  "2"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_187" =  "2"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_217" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_247" =  "2"
Election_results.c(177): Notify: Saving Parameter "results = Республика Алтай Усть-Коксинская УИК \xb9179 4 12 10 179 2 2 0 2".
Election_results.c(190): Notify: Parameter Substitution: parameter "results" =  "Республика Алтай Усть-Коксинская УИК \xb9179 4 12 10 179 2 2 0 2"
Election_results.c(177): Notify: Parameter Substitution: parameter "Region" =  "Республика Алтай"
Election_results.c(177): Notify: Parameter Substitution: parameter "Subregion" =  "Усть-Коксинская"
Election_results.c(177): Notify: Parameter Substitution: parameter "UIKs_30" =  "УИК \xb9180"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_38" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_68" =  "3"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_98" =  "1"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_128" =  "119"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_158" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_188" =  "1"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_218" =  "0"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_248" =  "0"
Election_results.c(177): Notify: Saving Parameter "results = Республика Алтай Усть-Коксинская УИК \xb9180 0 3 1 119 0 1 0 0".
Election_results.c(190): Notify: Parameter Substitution: parameter "results" =  "Республика Алтай Усть-Коксинская УИК \xb9180 0 3 1 119 0 1 0 0"
Election_results.c(195): Notify: Transaction "UC01_TR06_UIKs" ended with a "Pass" status (Duration: 0.4568 Wasted Time: 0.0369).
Election_results.c(117): Notify: Parameter Substitution: parameter "Subregion_IDs_count" =  "11"
Election_results.c(119): Notify: Parameter Substitution: parameter "Subregion_IDs_9" =  "2042000367652"
Election_results.c(119): Notify: Saving Parameter "Subregion_ID = 2042000367652".
Election_results.c(121): Notify: Transaction "UC01_TR05_Subregion" started.
Election_results.c(123): web_url("Адыгейска") started  	[MsgId: MMSG-26355]
Election_results.c(123): Notify: Parameter Substitution: parameter "Host" =  "http://www.vybory.izbirkom.ru"
Election_results.c(123): Notify: Parameter Substitution: parameter "Region_ID" =  "100100084849068"
Election_results.c(123): Notify: Parameter Substitution: parameter "Subregion_ID" =  "2042000367652"
Election_results.c(123): Notify: Parameter Substitution: parameter "Host" =  "http://www.vybory.izbirkom.ru"
Election_results.c(123): Notify: Parameter Substitution: parameter "Region_ID" =  "100100084849068"
Election_results.c(123): Found resource "http://www.vybory.izbirkom.ru/css/report.css" in HTML "http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&tvd=100100084849068&vrn=100100084849062&region=0&global=1&sub_region=0&prver=0&pronetvd=null&vibid=2042000367652&type=227"  	[MsgId: MMSG-26659]
Election_results.c(123): Found resource "http://www.vybory.izbirkom.ru/header/00/00.css" in HTML "http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&tvd=100100084849068&vrn=100100084849062&region=0&global=1&sub_region=0&prver=0&pronetvd=null&vibid=2042000367652&type=227"  	[MsgId: MMSG-26659]
Election_results.c(123): Found resource "http://www.vybory.izbirkom.ru/header/00/fonts/PTS75F_stylesheet.css" in HTML "http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&tvd=100100084849068&vrn=100100084849062&region=0&global=1&sub_region=0&prver=0&pronetvd=null&vibid=2042000367652&type=227"  	[MsgId: MMSG-26659]
Election_results.c(123): Found resource "http://www.vybory.izbirkom.ru/header/00/header_bg.jpg" in HTML "http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&tvd=100100084849068&vrn=100100084849062&region=0&global=1&sub_region=0&prver=0&pronetvd=null&vibid=2042000367652&type=227"  	[MsgId: MMSG-26659]
Election_results.c(123): Found resource "http://www.vybory.izbirkom.ru/css/227.css" in HTML "http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&tvd=100100084849068&vrn=100100084849062&region=0&global=1&sub_region=0&prver=0&pronetvd=null&vibid=2042000367652&type=227"  	[MsgId: MMSG-26659]
